,runsolver_WCTIME,runsolver_CPUTIME,runsolver_USERTIME,runsolver_SYSTEMTIME,runsolver_CPUUSAGE,runsolver_MAXVM,runsolver_TIMEOUT,runsolver_MEMOUT,runsolver_STATUS,perf_tlb_miss,perf_cycles,perf_cache_misses,perf_elapsed,return_code,cpu_time,wall_time,max_memory,run_id,verdict
240,493.454,1940.98,1937.58,3.40149,393.346,2732740,false,false,10,4503603417382323,4820891564814,16519079482,493.440619078,10,1940.98,493.454,2732740,output/glibc/default[s=plingeling]/sat2014_app_bench/SAT_dat.k30-30_rule.cnf.gz/0,OK
241,196.935,771.832,768.315,3.51665,391.923,2425296,false,false,20,1688850778177062,1923426718430,4121808210,196.910962240,20,771.832,196.935,2425296,output/glibc/default[s=plingeling]/sat2014_app_bench/post-c32s-ss-8.cnf.gz/0,OK
242,900.131,3547.7,3536.18,11.5206,394.131,2801296,true,false,1,NaN,NaN,NaN,NaN,9,3547.7,900.131,2801296,output/glibc/default[s=plingeling]/sat2014_app_bench/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf.gz/0,TLE
243,347.4,1368.88,1362.39,6.48854,394.035,2388204,false,false,20,3377701072045452,3406447748707,7739746803,347.360662090,20,1368.88,347.4,2388204,output/glibc/default[s=plingeling]/sat2014_app_bench/countbitssrl032.cnf.gz/0,OK
244,100.912,393.631,392.192,1.43917,390.075,2336544,false,false,20,422212637220321,979270688292,1317710190,100.881896467,20,393.631,100.912,2336544,output/glibc/default[s=plingeling]/sat2014_app_bench/minxorminand064.cnf.gz/0,OK
245,6.48638,10.8232,10.0152,0.808006,166.861,1315672,false,false,10,17735940,26913438612,75521940,6.473497682,10,10.8232,6.48638,1315672,output/glibc/default[s=plingeling]/sat2014_app_bench/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.gz/0,OK
246,44.0297,81.3297,69.9874,11.3423,184.716,8467856,false,true,1,281475080975482,194560837117,711337137,43.485802047,9,81.3297,44.0297,8467856,output/glibc/default[s=plingeling]/sat2014_app_bench/9vliw_m_9stages_iq3_C1_bug9.cnf.gz/0,MEM
247,0.174698,0.100498,0.071224,0.029274,57.5267,305764,false,false,20,122906,219222773,223951,0.161797666,20,0.100498,0.174698,305764,output/glibc/default[s=plingeling]/sat2014_app_bench/6s165-nonopt.cnf.gz/0,OK
248,900.175,3537.97,3534.3,3.67417,393.031,3277048,true,false,1,8162777079392234,8725821556789,32515432727,900.024866809,9,3537.97,900.175,3277048,output/glibc/default[s=plingeling]/sat2014_app_bench/partial-5-17-s.cnf.gz/0,TLE
249,480.632,1848.23,1845.22,3.00279,384.541,3611240,false,false,20,4362863656917147,4555878219181,16259133454,480.616315267,20,1848.23,480.632,3611240,output/glibc/default[s=plingeling]/sat2014_app_bench/UTI-20-10p0.cnf.gz/0,OK
250,3.58777,12.609,12.2669,0.34204,351.443,2043812,false,false,20,2096034,31414682342,25263127,3.563868710,20,12.609,3.58777,2043812,output/glibc/default[s=plingeling]/sat2014_app_bench/6s168-opt.cnf.gz/0,OK
251,856.912,3377.25,3346.15,31.0981,394.119,4905788,false,false,10,7318355264996994,8374307774360,33250120426,856.885089440,10,3377.25,856.912,4905788,output/glibc/default[s=plingeling]/sat2014_app_bench/004-80-8.cnf.gz/0,OK
252,294.012,1154.73,1151.45,3.2746,392.747,3133080,false,false,20,2111063769748684,2870588405873,7981442218,293.998593233,20,1154.73,294.012,3133080,output/glibc/default[s=plingeling]/sat2014_app_bench/atco_enc1_opt2_05_4.cnf.gz/0,OK
253,230.973,883.825,882.08,1.74539,382.653,3372484,false,false,20,2111063300307464,2194674135407,12207632946,230.949219420,20,883.825,230.973,3372484,output/glibc/default[s=plingeling]/sat2014_app_bench/ACG-15-10p0.cnf.gz/0,OK
254,323.658,1250.98,1236.16,14.8203,386.511,6298168,false,false,20,3096225150485426,3098025587295,5663867500,323.644534068,20,1250.98,323.658,6298168,output/glibc/default[s=plingeling]/sat2014_app_bench/q_query_3_L200_coli.sat.cnf.gz/0,OK
255,248.998,978.611,975.958,2.65343,393.019,2818016,false,false,10,2251800924430364,2429087879996,4016608000,248.984454357,10,978.611,248.998,2818016,output/glibc/default[s=plingeling]/sat2014_app_bench/atco_enc1_opt1_10_21.cnf.gz/0,OK
256,162.294,626.551,625.281,1.27001,386.06,3061208,false,false,20,1407375705557112,1551437794169,7445766252,162.280336800,20,626.551,162.294,3061208,output/glibc/default[s=plingeling]/sat2014_app_bench/UCG-15-10p0.cnf.gz/0,OK
257,900.177,3551.68,3532.07,19.6125,394.554,3491228,true,false,1,NaN,NaN,NaN,NaN,9,3551.68,900.177,3491228,output/glibc/default[s=plingeling]/sat2014_app_bench/003-23-80.cnf.gz/0,TLE
258,28.9238,99.7697,98.57,1.19972,344.939,2972808,false,false,10,101678299,248759558893,668333905,28.909815400,10,99.7697,28.9238,2972808,output/glibc/default[s=plingeling]/sat2014_app_bench/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf.gz/0,OK
259,25.0678,95.4647,94.808,0.656757,380.826,2368800,false,false,10,13783872,238057807887,159468118,25.054633896,10,95.4647,25.0678,2368800,output/glibc/default[s=plingeling]/sat2014_app_bench/rbcl_xits_14_SAT.cnf.gz/0,OK
260,772.651,3045.8,3033.26,12.5402,394.201,2678628,false,false,10,7177612913850133,7557836235238,9781841533,772.637460446,10,3045.8,772.651,2678628,output/glibc/default[s=plingeling]/sat2014_app_bench/grieu-vmpc-31.cnf.gz/0,OK
261,524.065,2065.86,2059.68,6.17441,394.199,2454192,false,false,10,3518440501879831,5128826521382,16282240130,524.040401043,10,2065.86,524.065,2454192,output/glibc/default[s=plingeling]/sat2014_app_bench/aes_24_4_keyfind_4.cnf.gz/0,OK
262,205.138,801.693,798.635,3.05737,390.807,2272456,false,false,20,1548113158065011,1991240877154,3689581046,205.124770991,20,801.693,205.138,2272456,output/glibc/default[s=plingeling]/sat2014_app_bench/aaai10-planning-ipc5-pathways-17-step20.cnf.gz/0,OK
263,900.248,3558.9,3556.46,2.43463,395.324,2344524,true,false,1,NaN,NaN,NaN,NaN,9,3558.9,900.248,2344524,output/glibc/default[s=plingeling]/sat2014_app_bench/hitag2-10-60-0-0xe14721bd199894a-99.cnf.gz/0,TLE
264,308.655,1187.61,1185.57,2.04492,384.77,3713720,false,false,10,2251801016428577,2931100313926,12559992401,308.630793205,10,1187.61,308.655,3713720,output/glibc/default[s=plingeling]/sat2014_app_bench/ACG-20-5p1.cnf.gz/0,OK
265,142.947,547.621,545.385,2.23569,383.094,3553956,false,false,20,1407375202696989,1360132821867,2399192957,142.933908364,20,547.621,142.947,3553956,output/glibc/default[s=plingeling]/sat2014_app_bench/q_query_3_L90_coli.sat.cnf.gz/0,OK
266,0.228134,0.174367,0.108848,0.065519,76.4318,306424,false,false,10,219054,398543198,568054,0.214000533,10,0.174367,0.228134,306424,output/glibc/default[s=plingeling]/sat2014_app_bench/complete-300-0.1-8-9876543213008.cnf.gz/0,OK
267,900.091,3555.24,3549.85,5.39088,394.987,2442356,true,false,1,8162779419402769,8826083566010,32285013743,900.012360707,9,3555.24,900.091,2442356,output/glibc/default[s=plingeling]/sat2014_app_bench/dimacs.cnf.gz/0,TLE
268,524.627,2045.56,2043.24,2.31583,389.906,2864420,false,false,10,5066551412083673,5044234316451,14859793908,524.603454044,10,2045.56,524.627,2864420,output/glibc/default[s=plingeling]/sat2014_app_bench/partial-10-11-s.cnf.gz/0,OK
269,26.9067,50.3025,43.8609,6.44163,186.952,5448416,false,false,0,281474978462318,123016538136,306558685,26.890037380,0,50.3025,26.9067,5448416,output/glibc/default[s=plingeling]/sat2014_app_bench/SAT_dat.k95-24_1_rule_2.cnf.gz/0,OK
270,900.218,3534.24,3530.8,3.4401,392.599,3704288,true,false,1,8444251500002048,8759606664096,40483126715,900.015495769,9,3534.24,900.218,3704288,output/glibc/default[s=plingeling]/sat2014_app_bench/UR-20-10p0.cnf.gz/0,TLE
271,158.472,621.627,620.155,1.47232,392.263,2482144,false,false,20,1688850539956616,1537571106267,3330911667,158.459135402,20,621.627,158.472,2482144,output/glibc/default[s=plingeling]/sat2014_app_bench/atco_enc1_opt2_10_12.cnf.gz/0,OK
272,65.8843,249.801,248.578,1.22357,379.151,2493544,false,false,10,422212779168471,621694075014,1828112277,65.870604320,10,249.801,65.8843,2493544,output/glibc/default[s=plingeling]/sat2014_app_bench/atco_enc1_opt1_03_56.cnf.gz/0,OK
273,347.596,1346.12,1343.8,2.32263,387.265,3382484,false,false,20,2674013993147257,3338843612307,14184894563,347.571189096,20,1346.12,347.596,3382484,output/glibc/default[s=plingeling]/sat2014_app_bench/UR-20-5p0.cnf.gz/0,OK
274,121.673,477.573,476.377,1.19625,392.505,2305000,false,false,10,844425127724468,1189815663440,1314122574,121.649211778,10,477.573,121.673,2305000,output/glibc/default[s=plingeling]/sat2014_app_bench/stable-400-0.1-7-9876543214007.cnf.gz/0,OK
275,209.656,815.759,814.071,1.68838,389.094,2613876,false,false,10,1548113424928524,2026185917994,4379264664,209.642480435,10,815.759,209.656,2613876,output/glibc/default[s=plingeling]/sat2014_app_bench/atco_enc1_opt1_10_15.cnf.gz/0,OK
276,900.222,3552.96,3540.82,12.1397,394.676,3647004,true,false,1,NaN,NaN,NaN,NaN,9,3552.96,900.222,3647004,output/glibc/default[s=plingeling]/sat2014_app_bench/MD5-30-1.cnf.gz/0,TLE
277,54.0198,210.161,209.002,1.15983,389.045,2363004,false,false,20,422212710181426,523208194525,1014698957,53.996027305,20,210.161,54.0198,2363004,output/glibc/default[s=plingeling]/sat2014_app_bench/k2fix_gr_rcs_w9.shuffled.cnf.gz/0,OK
278,0.29682,0.468451,0.419987,0.048464,157.823,380932,false,false,20,183077,1134303921,858067,0.282835225,20,0.468451,0.29682,380932,output/glibc/default[s=plingeling]/sat2014_app_bench/beempgsol2b1.cnf.gz/0,OK
279,24.2807,45.3779,39.4653,5.91261,186.889,4852520,false,false,0,67425431,112937265083,284673996,24.267372755,0,45.3779,24.2807,4852520,output/glibc/default[s=plingeling]/sat2014_app_bench/SAT_dat.k85-24_1_rule_2.cnf.gz/0,OK
280,19.7926,35.9194,29.5499,6.36949,181.479,6250548,false,false,0,281475013260023,88828733010,326375408,19.769002898,0,35.9194,19.7926,6250548,output/glibc/default[s=plingeling]/sat2014_app_bench/atco_enc3_opt2_18_44.cnf.gz/0,OK
281,900.09,3555.1,3547.92,7.17511,394.971,2406160,true,false,1,7740565975691897,8810004376627,26828648323,900.008077271,9,3555.1,900.09,2406160,output/glibc/default[s=plingeling]/sat2014_app_bench/aes_32_2_keyfind_1.cnf.gz/0,TLE
282,67.9132,252.606,250.695,1.9113,371.954,3072088,false,false,10,562950290090570,627847952708,2027343892,67.899126673,10,252.606,67.9132,3072088,output/glibc/default[s=plingeling]/sat2014_app_bench/atco_enc2_opt1_05_21.cnf.gz/0,OK
283,900.207,3545.69,3541.62,4.07163,393.875,3526220,true,false,1,8444251868441069,8741036229680,34082897393,900.001451748,9,3545.69,900.207,3526220,output/glibc/default[s=plingeling]/sat2014_app_bench/bjrb07amba10andenv.cnf.gz/0,TLE
284,365.258,1437.51,1431.84,5.67329,393.561,4149388,false,false,10,3377702135001775,3558896258164,9387909797,365.234266599,10,1437.51,365.258,4149388,output/glibc/default[s=plingeling]/sat2014_app_bench/008-80-4.cnf.gz/0,OK
285,900.153,3541.56,3536.71,4.84946,393.44,3308196,true,false,1,8444254723949788,8787516251410,28274969930,900.001520871,9,3541.56,900.153,3308196,output/glibc/default[s=plingeling]/sat2014_app_bench/slp-synthesis-aes-top28.cnf.gz/0,TLE
286,900.078,3549.78,3546.81,2.97722,394.386,2362196,true,false,1,8444251684050297,8798641605494,18533154015,900.024765804,9,3549.78,900.078,2362196,output/glibc/default[s=plingeling]/sat2014_app_bench/hitag2-10-60-0-0xe6754daf48162bf-46.cnf.gz/0,TLE
287,900.359,3551.36,3532.1,19.2622,394.439,3514824,true,false,1,NaN,NaN,NaN,NaN,9,3551.36,900.359,3514824,output/glibc/default[s=plingeling]/sat2014_app_bench/010-23-80.cnf.gz/0,TLE
288,516.643,2034.25,2027.32,6.93785,393.744,4369584,false,false,10,4925815514530361,5053531167887,16650973555,516.617377520,10,2034.25,516.643,4369584,output/glibc/default[s=plingeling]/sat2014_app_bench/008-80-8.cnf.gz/0,OK
289,900.193,3549.27,3542.05,7.21236,394.278,3378944,true,false,1,NaN,NaN,NaN,NaN,9,3549.27,900.193,3378944,output/glibc/default[s=plingeling]/sat2014_app_bench/MD5-32-2.cnf.gz/0,TLE
290,900.76,3530.43,3506.37,24.067,391.939,7776420,true,false,1,8303513726068641,8746143565291,38366454937,900.188109093,9,3530.43,900.76,7776420,output/glibc/default[s=plingeling]/sat2014_app_bench/6s137.cnf.gz/0,TLE
291,195.874,760.578,759.104,1.47447,388.3,2935656,false,false,20,1688850734170648,1893334549260,4735372661,195.860663343,20,760.578,195.874,2935656,output/glibc/default[s=plingeling]/sat2014_app_bench/c10bi_i.cnf.gz/0,OK
292,16.677,29.8571,24.276,5.58112,179.031,3981172,false,false,0,281474979349970,71605970862,171504617,16.662770567,0,29.8571,16.677,3981172,output/glibc/default[s=plingeling]/sat2014_app_bench/14pipe_q0_k.cnf.gz/0,OK
293,333.38,1298.93,1296.37,2.55212,389.624,3859932,false,false,20,3096226440188187,3194731735490,10115633669,333.365620304,20,1298.93,333.38,3859932,output/glibc/default[s=plingeling]/sat2014_app_bench/manol-pipe-g10bid_i.cnf.gz/0,OK
294,172.956,674.009,672.296,1.71253,389.701,3179584,false,false,10,1548113187111647,1661494548228,6432079650,172.930462615,10,674.009,172.956,3179584,output/glibc/default[s=plingeling]/sat2014_app_bench/atco_enc1_opt1_15_240.cnf.gz/0,OK
295,900.196,3548.75,3529.37,19.383,394.22,3721856,true,false,1,8444256042313801,8816911195603,38502917788,900.007571206,9,3548.75,900.196,3721856,output/glibc/default[s=plingeling]/sat2014_app_bench/MD5-28-4.cnf.gz/0,TLE
296,900.232,3553.69,3539.28,14.4067,394.753,3656420,true,false,1,7740571334704199,8805758884138,39274654317,900.008285078,9,3553.69,900.232,3656420,output/glibc/default[s=plingeling]/sat2014_app_bench/MD5-29-4.cnf.gz/0,TLE
297,36.7296,66.6103,55.1931,11.4172,181.353,8487424,false,true,1,113374288,164297687314,561393980,36.198770065,9,66.6103,36.7296,8487424,output/glibc/default[s=plingeling]/sat2014_app_bench/9vliw_m_9stages_iq3_C1_bug7.cnf.gz/0,MEM
298,0.34519,0.282785,0.187205,0.09558,81.9215,385716,false,false,10,226696,668575763,626968,0.324182082,10,0.282785,0.34519,385716,output/glibc/default[s=plingeling]/sat2014_app_bench/complete-400-0.1-12-98765432140012.cnf.gz/0,OK
299,18.9512,34.5264,28.4038,6.12263,182.186,5078416,false,false,0,36196174,85898310581,263199661,18.927007839,0,34.5264,18.9512,5078416,output/glibc/default[s=plingeling]/sat2014_app_bench/atco_enc3_opt2_10_14.cnf.gz/0,OK
300,900.465,3542.05,3534.02,8.03372,393.358,5918396,true,false,1,8303514666711641,8657687825739,29576866483,900.032705843,9,3542.05,900.465,5918396,output/glibc/default[s=plingeling]/sat_gauss_bench/cube-11-h14-sat.cnf.gz/0,TLE
301,150.113,587.512,585.695,1.8179,391.38,2229512,false,false,20,1266637621984224,1462101686577,2146628595,150.083310805,20,587.512,150.113,2229512,output/glibc/default[s=plingeling]/sat_gauss_bench/maxxororand032.cnf.gz/0,OK
302,14.1165,25.7484,21.477,4.27144,182.399,8549104,false,true,1,56026979,63473061270,211455259,13.822085658,9,25.7484,14.1165,8549104,output/glibc/default[s=plingeling]/sat_gauss_bench/traffic_r_sat.cnf.gz/0,MEM
303,21.2667,58.6972,52.8522,5.84495,276.005,7412504,false,false,10,130130670,146205767905,479612713,21.249247245,10,58.6972,21.2667,7412504,output/glibc/default[s=plingeling]/sat_gauss_bench/12pipe_bug4_q0.used-as.sat04-723.cnf.gz/0,OK
304,195.034,757.306,754.609,2.69673,388.294,2837808,false,false,10,1970325451108786,1866873034700,2625300586,195.005326054,10,757.306,195.034,2837808,output/glibc/default[s=plingeling]/sat_gauss_bench/mizh-md5-48-5.cnf.gz/0,OK
305,22.9235,79.6878,79.0512,0.636568,347.624,2557392,false,false,20,562950056873779,197454032429,679886539,22.899428902,20,79.6878,22.9235,2557392,output/glibc/default[s=plingeling]/sat_gauss_bench/UTI-10-10p0.cnf.gz/0,OK
306,195.054,769.328,766.159,3.1693,394.418,2234156,false,false,20,1548112905293759,1906581907604,3217238567,195.030419263,20,769.328,195.054,2234156,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE07-02.cnf.gz/0,OK
307,57.6695,205.91,204.327,1.58312,357.052,3525100,false,false,20,562950313669665,510229471693,1785144095,57.603156137,20,205.91,57.6695,3525100,output/glibc/default[s=plingeling]/sat_gauss_bench/manol-pipe-f7idw.cnf.gz/0,OK
308,115.085,437.368,433.754,3.61387,380.039,2829948,false,false,10,1125899995022002,1057810837358,920904821,115.061559286,10,437.368,115.085,2829948,output/glibc/default[s=plingeling]/sat_gauss_bench/post-c32s-gcdm16-22.cnf.gz/0,OK
309,43.6229,163.895,162.896,0.999397,375.708,2699832,false,false,20,422212718661062,406510834733,1114018638,43.609607270,20,163.895,43.6229,2699832,output/glibc/default[s=plingeling]/sat_gauss_bench/SAT_dat.k55.debugged.cnf.gz/0,OK
310,672.414,2647.45,2644.03,3.41934,393.723,2863688,false,false,10,5629504547389399,6541947948191,24885772691,672.389037115,10,2647.45,672.414,2863688,output/glibc/default[s=plingeling]/sat_gauss_bench/mizh-sha0-36-4.cnf.gz/0,OK
311,89.4116,343.071,342.028,1.04279,383.698,2590144,false,false,20,562950217842562,848428957566,1313817339,89.390095726,20,343.071,89.4116,2590144,output/glibc/default[s=plingeling]/sat_gauss_bench/velev-vliw-uns-2.0-iq2.cnf.gz/0,OK
312,132.733,514.825,512.413,2.41183,387.865,2391668,false,false,20,985162546087194,1272802173038,1713351321,132.709013882,20,514.825,132.733,2391668,output/glibc/default[s=plingeling]/sat_gauss_bench/total-10-13-u.cnf.gz/0,OK
313,139.366,529.466,527.465,2.00105,379.911,3623464,false,false,10,844426013116006,1315130409176,4050482539,139.341580717,10,529.466,139.366,3623464,output/glibc/default[s=plingeling]/sat_gauss_bench/SAT_dat.k90.debugged.cnf.gz/0,OK
314,2.56947,3.04076,2.34198,0.698783,118.342,1288132,false,false,10,3526192,7530600570,15142409,2.555646154,10,3.04076,2.56947,1288132,output/glibc/default[s=plingeling]/sat_gauss_bench/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf.gz/0,OK
315,52.8301,179.899,171.635,8.26326,340.523,6531940,false,false,20,562950245778132,446865393517,2382930785,52.800194894,20,179.899,52.8301,6531940,output/glibc/default[s=plingeling]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-27-step13.cnf.gz/0,OK
316,26.5286,101.527,100.824,0.703355,382.708,2157580,false,false,20,35180691,253175537677,409732598,26.515489657,20,101.527,26.5286,2157580,output/glibc/default[s=plingeling]/sat_gauss_bench/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k25.debugged.cnf.gz/0,OK
317,142.539,550.799,549.509,1.28919,386.419,2946164,false,false,10,1688850468311857,1360980011670,5024344021,142.525820427,10,550.799,142.539,2946164,output/glibc/default[s=plingeling]/sat_gauss_bench/UTI-15-5p1.cnf.gz/0,OK
318,49.0946,183.824,182.592,1.2322,374.428,2903380,false,false,20,562950085785221,455293605781,863657153,49.059605675,20,183.824,49.0946,2903380,output/glibc/default[s=plingeling]/sat_gauss_bench/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf.gz/0,OK
319,900.165,3550.19,3546.15,4.04598,394.393,3440192,true,false,1,8022045908166404,8616976030237,32338399829,900.002078060,9,3550.19,900.165,3440192,output/glibc/default[s=plingeling]/sat_gauss_bench/sha0_36_5.cnf.gz/0,TLE
320,1.8147,4.64839,4.51461,0.133777,256.151,1991536,false,false,20,728291,11553327675,7802071,1.781809900,20,4.64839,1.8147,1991536,output/glibc/default[s=plingeling]/sat_gauss_bench/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf.gz/0,OK
321,53.4979,197.499,196.612,0.887123,369.172,2524952,false,false,20,562950050003643,486470214579,563234002,53.485102877,20,197.499,53.4979,2524952,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE11-11.cnf.gz/0,OK
322,112.665,443.442,441.447,1.99546,393.595,2256872,false,false,20,1125900078355159,1099765836118,1073677359,112.640936004,20,443.442,112.665,2256872,output/glibc/default[s=plingeling]/sat_gauss_bench/rbcl_xits_07_UNSAT.cnf.gz/0,OK
323,38.2386,139.922,138.209,1.71295,365.917,2809888,false,false,20,206728305,348881261330,947931693,38.225235451,20,139.922,38.2386,2809888,output/glibc/default[s=plingeling]/sat_gauss_bench/simon-s03-fifo8-400.cnf.gz/0,OK
324,2.01258,4.98176,4.83569,0.146068,247.531,2021856,false,false,10,730617,12390595888,7448304,1.997883317,10,4.98176,2.01258,2021856,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE09-05.cnf.gz/0,OK
325,733.914,2858.18,2848.29,9.8876,389.443,4807076,false,false,20,6473927777128078,7023870820114,22859997436,733.823356268,20,2858.18,733.914,4807076,output/glibc/default[s=plingeling]/sat_gauss_bench/manol-pipe-c10nidw.cnf.gz/0,OK
326,87.1444,335.366,334.695,0.671019,384.839,2371824,false,false,20,1125900306746177,833092254153,2806128753,87.130750115,20,335.366,87.1444,2371824,output/glibc/default[s=plingeling]/sat_gauss_bench/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf.gz/0,OK
327,28.3399,109.084,108.647,0.437512,384.913,2083504,false,false,20,562949966736688,270694350918,227570779,28.315950603,20,109.084,28.3399,2083504,output/glibc/default[s=plingeling]/sat_gauss_bench/slp-synthesis-aes-bottom12.cnf.gz/0,OK
328,72.0441,275.426,274.624,0.801885,382.302,2508232,false,false,20,562950098096045,674727692012,1190936059,72.030972585,20,275.426,72.0441,2508232,output/glibc/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf.gz/0,OK
329,28.8973,102.779,102.089,0.689973,355.67,2711860,false,false,10,562950100777126,252632881983,1147612135,28.884256931,10,102.779,28.8973,2711860,output/glibc/default[s=plingeling]/sat_gauss_bench/partial-5-13-s.cnf.gz/0,OK
330,272.758,1063.4,1061.77,1.6306,389.868,3098204,false,false,20,2814751032082762,2643895938011,12007027687,272.744815094,20,1063.4,272.758,3098204,output/glibc/default[s=plingeling]/sat_gauss_bench/UR-15-10p0.cnf.gz/0,OK
331,0.435061,1.22972,1.14132,0.088406,282.656,1948824,false,false,20,322252,3033331939,638037,0.414541419,20,1.22972,0.435061,1948824,output/glibc/default[s=plingeling]/sat_gauss_bench/cmu-bmc-barrel6.cnf.gz/0,OK
332,2.18336,3.92261,3.79133,0.13128,179.66,481604,false,false,20,1791569,9746700332,11819704,2.159503913,20,3.92261,2.18336,481604,output/glibc/default[s=plingeling]/sat_gauss_bench/een-tip-uns-nusmv-t5.B.cnf.gz/0,OK
333,54.4068,198.623,197.089,1.53471,365.071,3419972,false,false,20,562950401737006,489641447695,1375507525,54.389787935,20,198.623,54.4068,3419972,output/glibc/default[s=plingeling]/sat_gauss_bench/uts-l06-ipc5-h33-unknown.cnf.gz/0,OK
334,39.0791,142.261,141.116,1.1451,364.034,3001552,false,false,10,259246370,354740315318,1055668081,39.066087309,10,142.261,39.0791,3001552,output/glibc/default[s=plingeling]/sat_gauss_bench/SAT_dat.k60.debugged.cnf.gz/0,OK
335,0.139971,0.238798,0.191933,0.046865,170.605,299528,false,false,10,139569,561476741,150707,0.107003054,10,0.238798,0.139971,299528,output/glibc/default[s=plingeling]/sat_gauss_bench/aes_32_1_keyfind_1.cnf.gz/0,OK
336,1.36935,3.02291,2.88658,0.13633,220.755,2015116,false,false,20,641952,7505018723,3746077,1.343052319,20,3.02291,1.36935,2015116,output/glibc/default[s=plingeling]/sat_gauss_bench/manol-pipe-g6bi.cnf.gz/0,OK
337,234.592,902.611,898.514,4.09667,384.758,5226756,false,false,10,2251800315267628,2230490941193,4853703187,234.578783038,10,902.611,234.592,5226756,output/glibc/default[s=plingeling]/sat_gauss_bench/clauses-6.cnf.gz/0,OK
338,15.9822,59.3453,58.9769,0.36839,371.322,2116604,false,false,20,12303589,147959531472,77817165,15.958157205,20,59.3453,15.9822,2116604,output/glibc/default[s=plingeling]/sat_gauss_bench/dated-5-11-u.cnf.gz/0,OK
339,33.6596,111.263,109.207,2.05636,330.554,4521124,false,false,10,281475204952966,270807641763,1444960680,33.645701635,10,111.263,33.6596,4521124,output/glibc/default[s=plingeling]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-18-step16.cnf.gz/0,OK
340,11.4856,32.8139,32.2104,0.603529,285.695,2465376,false,false,20,38341626,81797031518,235494026,11.460436164,20,32.8139,11.4856,2465376,output/glibc/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf.gz/0,OK
341,722.671,2795.02,2785,10.0173,386.762,5062640,false,false,20,6755401219737163,6887426251246,19638971143,722.646646441,20,2795.02,722.671,5062640,output/glibc/default[s=plingeling]/sat_gauss_bench/9dlx_vliw_at_b_iq5.cnf.gz/0,OK
342,1.5518,2.60607,2.46765,0.138428,167.939,454376,false,false,20,3477929,6453858603,8417508,1.538406710,20,2.60607,1.5518,454376,output/glibc/default[s=plingeling]/sat_gauss_bench/dspam_dump_vc950.cnf.gz/0,OK
343,99.0341,376.633,375.1,1.53272,380.306,3062968,false,false,20,1125900390651792,926420720542,2945059063,99.020714791,20,376.633,99.0341,3062968,output/glibc/default[s=plingeling]/sat_gauss_bench/UTI-15-10p0.cnf.gz/0,OK
344,21.7142,83.5748,83.0605,0.514322,384.886,2155940,false,false,20,28423221,208418938761,227434858,21.700892071,20,83.5748,21.7142,2155940,output/glibc/default[s=plingeling]/sat_gauss_bench/all.used-as.sat04-986.cnf.gz/0,OK
345,621.717,2448.91,2445.41,3.50542,393.895,2858284,false,false,10,5488768488212246,5968439493036,21329841193,621.674785512,10,2448.91,621.717,2858284,output/glibc/default[s=plingeling]/sat_gauss_bench/sha0_35_4.cnf.gz/0,OK
346,357.047,1388.61,1385.6,3.0035,388.915,3847740,false,false,20,3236963411311867,3431498445629,17167044790,357.032205119,20,1388.61,357.047,3847740,output/glibc/default[s=plingeling]/sat_gauss_bench/grid-strips-grid-y-3.035-NOTKNOWN.cnf.gz/0,OK
347,81.9102,322.627,321.122,1.5055,393.879,2122744,false,false,20,562950044795107,799085645156,1119762697,81.897073654,20,322.627,81.9102,2122744,output/glibc/default[s=plingeling]/sat_gauss_bench/eq.atree.braun.10.unsat.cnf.gz/0,OK
348,900.351,3529.25,3489.71,39.5452,391.986,6329372,true,false,1,NaN,NaN,NaN,NaN,9,3529.25,900.351,6329372,output/glibc/default[s=plingeling]/sat_gauss_bench/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf.gz/0,TLE
349,112.217,418.4,416.467,1.93315,372.85,4294972,false,false,10,422213663713858,1038925432805,7915429372,112.203249064,10,418.4,112.217,4294972,output/glibc/default[s=plingeling]/sat_gauss_bench/aaai10-planning-ipc5-TPP-30-step11.cnf.gz/0,OK
350,47.8905,188.047,187.342,0.704297,392.66,2109256,false,false,10,562949978803802,459463987121,300105230,47.877347098,10,188.047,47.8905,2109256,output/glibc/default[s=plingeling]/sat_gauss_bench/vmpc_27.cnf.gz/0,OK
