,runsolver_WCTIME,runsolver_CPUTIME,runsolver_USERTIME,runsolver_SYSTEMTIME,runsolver_CPUUSAGE,runsolver_MAXVM,runsolver_TIMEOUT,runsolver_MEMOUT,runsolver_STATUS,perf_tlb_miss,perf_cycles,perf_cache_misses,perf_elapsed,return_code,cpu_time,wall_time,max_memory,run_id,verdict
114,906.01,46.5482,46.275,0.273204,5.13772,531208,true,false,0,NaN,NaN,NaN,NaN,0,46.5482,906.01,531208,output/glibc/default[s=minisat]/sat_gauss_bench/aes_equiv_encry_2_rounds.debugged.cnf.gz/0,TLE
115,811.95,40.129,39.9235,0.205517,4.9423,412068,false,false,10,140737688261709,99921385773,432211932,811.339947394,10,40.129,811.95,412068,output/glibc/default[s=minisat]/sat_gauss_bench/sha0_35_1.cnf.gz/0,OK
116,5.22321,0.456861,0.425624,0.031237,8.74675,313292,false,false,20,882607,1098316387,2392583,4.878886345,20,0.456861,5.22321,313292,output/glibc/default[s=minisat]/sat_gauss_bench/manol-pipe-g6bi.cnf.gz/0,OK
117,20.4681,2.66252,2.53053,0.131993,13.0081,400576,false,false,10,15508911,6589335366,30309901,20.203952753,10,2.66252,20.4681,400576,output/glibc/default[s=minisat]/sat_gauss_bench/safe-30-h30-sat.cnf.gz/0,OK
118,905.801,46.5969,46.3431,0.253783,5.14428,531208,true,false,0,NaN,NaN,NaN,NaN,0,46.5969,905.801,531208,output/glibc/default[s=minisat]/sat_gauss_bench/post-cbmc-aes-ee-r2.cnf.gz/0,TLE
119,2.28753,0.166809,0.142131,0.024678,7.29211,299528,false,false,10,160234,368073023,636950,1.964887930,10,0.166809,2.28753,299528,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE09-22.cnf.gz/0,OK
120,4.20314,0.470769,0.427838,0.042931,11.2004,299528,false,false,10,1343228,1137785706,4178068,3.924119201,10,0.470769,4.20314,299528,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE11-12.cnf.gz/0,OK
121,902.86,115.578,115.384,0.193844,12.8013,421828,true,false,0,422212661206878,287895749513,1196830451,902.585941039,0,115.578,902.86,421828,output/glibc/default[s=minisat]/sat_gauss_bench/traffic_pcb_unknown.cnf.gz/0,TLE
122,167.89,21.2345,21.1101,0.124379,12.6479,373964,false,false,20,134188041,52885103841,137839066,167.545382145,20,21.2345,167.89,373964,output/glibc/default[s=minisat]/sat_gauss_bench/manol-pipe-g7nidw.cnf.gz/0,OK
123,903.468,111.008,110.976,0.032328,12.2869,314600,true,false,0,562949978404213,276544607507,343416393,903.071826385,0,111.008,903.468,314600,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE07-20.cnf.gz/0,TLE
124,902.77,114.716,114.479,0.236556,12.7071,474460,true,false,0,281475014354066,285796023152,1613151845,902.465357391,0,114.716,902.77,474460,output/glibc/default[s=minisat]/sat_gauss_bench/dated-10-13-u.cnf.gz/0,TLE
125,441.36,57.8848,57.6447,0.240044,13.1151,507864,false,false,20,281475057244458,144168132442,710678574,440.949138664,20,57.8848,441.36,507864,output/glibc/default[s=minisat]/sat_gauss_bench/q_query_3_L90_coli.sat.cnf.gz/0,OK
126,902.995,119.332,119.06,0.271658,13.2151,437880,true,false,0,281475295545885,297254905655,1602720614,902.782290311,0,119.332,902.995,437880,output/glibc/default[s=minisat]/sat_gauss_bench/slp-synthesis-aes-top30.cnf.gz/0,TLE
127,901.875,117.576,117.394,0.181853,13.0368,471788,true,false,0,140738609823155,292952434249,1311435550,901.338707411,0,117.576,901.875,471788,output/glibc/default[s=minisat]/sat_gauss_bench/dated-5-15-u.cnf.gz/0,TLE
128,587.789,75.3609,75.0911,0.269812,12.8211,470012,false,false,10,140737670212038,187653468455,979591770,587.483398008,10,75.3609,587.789,470012,output/glibc/default[s=minisat]/sat_gauss_bench/mizh-md5-48-5.cnf.gz/0,OK
129,902.466,111.151,110.693,0.457976,12.3163,708648,true,false,0,422212621660197,276912999382,1475999152,902.047099001,0,111.151,902.466,708648,output/glibc/default[s=minisat]/sat_gauss_bench/9dlx_vliw_at_b_iq2.cnf.gz/0,TLE
130,729.946,91.8404,91.1117,0.728707,12.5818,463224,false,false,20,140737871738702,228762880083,864371457,729.084178079,20,91.8404,729.946,463224,output/glibc/default[s=minisat]/sat_gauss_bench/minxorminand064.cnf.gz/0,OK
131,905.214,118.99,118.616,0.37381,13.1449,530300,true,false,0,1340386413,296406296430,1680974739,904.966441101,0,118.99,905.214,530300,output/glibc/default[s=minisat]/sat_gauss_bench/q_query_3_L100_coli.sat.cnf.gz/0,TLE
132,903.167,116.204,116.013,0.191037,12.8663,397328,true,false,0,NaN,NaN,NaN,NaN,0,116.204,903.167,397328,output/glibc/default[s=minisat]/sat_gauss_bench/traffic_kkb_unknown.cnf.gz/0,TLE
133,112.532,12.7521,12.4437,0.308358,11.332,511896,false,false,20,51814493,31669594958,157857459,111.858577700,20,12.7521,112.532,511896,output/glibc/default[s=minisat]/sat_gauss_bench/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf.gz/0,OK
134,535.912,66.9968,66.7266,0.270246,12.5015,492588,false,false,10,647373199,166885494693,890507891,535.805671680,10,66.9968,535.912,492588,output/glibc/default[s=minisat]/sat_gauss_bench/SAT_dat.k85.debugged.cnf.gz/0,OK
135,788.941,102.098,101.561,0.537673,12.9412,726540,false,false,10,422212652504349,254321587666,1512095225,788.514935958,10,102.098,788.941,726540,output/glibc/default[s=minisat]/sat_gauss_bench/UTI-15-5p1.cnf.gz/0,OK
136,905.03,119.357,119.273,0.084105,13.1882,327700,true,false,0,422212628023628,297294116858,594891223,904.730552840,0,119.357,905.03,327700,output/glibc/default[s=minisat]/sat_gauss_bench/rand_net60-40-10.shuffled.cnf.gz/0,TLE
137,237.206,28.418,28.2317,0.186395,11.9803,465752,false,false,10,219961394,70741046183,284334473,237.012148837,10,28.418,237.206,465752,output/glibc/default[s=minisat]/sat_gauss_bench/sha0_35_4.cnf.gz/0,OK
138,59.6828,7.14676,7.06193,0.084829,11.9746,357412,false,false,10,43727355,17753827603,58228388,59.601236408,10,7.14676,59.6828,357412,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE11-15.cnf.gz/0,OK
139,904.968,116.37,116.182,0.188473,12.8591,407208,true,false,0,943842012,289876544565,806531562,904.570696856,0,116.37,904.968,407208,output/glibc/default[s=minisat]/sat_gauss_bench/gripper13u.shuffled-as.sat03-395.cnf.gz/0,TLE
140,905.058,116.342,115.761,0.581246,12.8547,751728,true,false,0,281475023907982,289834712223,1751834069,904.868385473,0,116.342,905.058,751728,output/glibc/default[s=minisat]/sat_gauss_bench/UTI-15-10p1.cnf.gz/0,TLE
141,543.786,68.563,68.3856,0.177325,12.6085,407132,false,false,20,140737748725189,170794557580,806765003,543.666943825,20,68.563,543.786,407132,output/glibc/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf.gz/0,OK
142,905.169,116.274,116.056,0.217668,12.8456,441436,true,false,0,422212924958173,289571343147,1307985413,904.464129805,0,116.274,905.169,441436,output/glibc/default[s=minisat]/sat_gauss_bench/anbul-dated-5-15-u.cnf.gz/0,TLE
143,4.38514,0.539973,0.485492,0.054481,12.3137,327156,false,false,10,1076325,1289082138,3678890,4.078207181,10,0.539973,4.38514,327156,output/glibc/default[s=minisat]/sat_gauss_bench/aaai10-planning-ipc5-rovers-18-step12.cnf.gz/0,OK
144,902.73,118.15,117.593,0.556577,13.088,615924,true,false,0,281475379153515,294246296344,1974290748,902.507815376,0,118.15,902.73,615924,output/glibc/default[s=minisat]/sat_gauss_bench/partial-10-11-s.cnf.gz/0,TLE
145,7.37354,1.03803,0.863007,0.17502,14.0777,393168,false,false,10,1007364,2456769912,6272789,6.841223178,10,1.03803,7.37354,393168,output/glibc/default[s=minisat]/sat_gauss_bench/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf.gz/0,OK
146,903.017,121.797,121.056,0.740706,13.4878,911436,true,false,1,NaN,NaN,NaN,NaN,1,121.797,903.017,911436,output/glibc/default[s=minisat]/sat_gauss_bench/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf.gz/0,TLE
147,902.518,121.493,121.361,0.132195,13.4616,376512,true,false,0,140737678693524,302690023032,939204187,902.248693398,0,121.493,902.518,376512,output/glibc/default[s=minisat]/sat_gauss_bench/goldb-heqc-dalumul.cnf.gz/0,TLE
148,903.613,116.606,116.398,0.208073,12.9045,397316,true,false,0,140737610084077,290407545186,849478472,903.156697850,0,116.606,903.613,397316,output/glibc/default[s=minisat]/sat_gauss_bench/vmpc_29.cnf.gz/0,TLE
149,844.475,113.72,113.154,0.566309,13.4664,650188,false,false,10,422212791620431,283252906880,1859408421,844.173913760,10,113.72,844.475,650188,output/glibc/default[s=minisat]/sat_gauss_bench/partial-5-15-s.cnf.gz/0,OK
150,903.524,118.952,118.392,0.559378,13.1653,725836,true,false,143,422212803347596,296267581591,1869883779,903.069455194,143,118.952,903.524,725836,output/glibc/default[s=minisat]/sat_gauss_bench/UTI-15-5p0.cnf.gz/0,TLE
151,4.70156,0.606023,0.523262,0.082761,12.8898,327064,false,false,10,1770286,1426980511,4657587,4.365863037,10,0.606023,4.70156,327064,output/glibc/default[s=minisat]/sat_gauss_bench/een-tip-sat-nusmv-t5.B.cnf.gz/0,OK
152,446.236,56.7174,56.488,0.229353,12.7102,445420,false,false,20,140737922482898,141232780187,719209293,445.987036801,20,56.7174,446.236,445420,output/glibc/default[s=minisat]/sat_gauss_bench/q_query_3_L80_coli.sat.cnf.gz/0,OK
153,903.078,118.689,118.548,0.140937,13.1427,382088,true,false,0,140738065661162,295660204828,830479988,902.810782924,0,118.689,903.078,382088,output/glibc/default[s=minisat]/sat_gauss_bench/vmpc_28.cnf.gz/0,TLE
154,1.05169,0.105089,0.06639,0.038699,9.99237,0,false,false,10,103263,195785912,342895,0.994323528,10,0.105089,1.05169,0,output/glibc/default[s=minisat]/sat_gauss_bench/een-tip-sat-texas-tp-5e.cnf.gz/0,OK
155,657.356,85.7077,85.5556,0.152145,13.0382,346068,false,false,20,140737497564176,213517059320,428517096,657.085355098,20,85.7077,657.356,346068,output/glibc/default[s=minisat]/sat_gauss_bench/rbcl_xits_07_UNSAT.cnf.gz/0,OK
156,902.787,111.863,111.644,0.219191,12.3909,376224,true,false,1,NaN,NaN,NaN,NaN,1,111.863,902.787,376224,output/glibc/default[s=minisat]/sat_gauss_bench/IBM_FV_2004_rule_batch_2_31_2_SAT_dat.k25.debugged.cnf.gz/0,TLE
157,903.326,124.468,123.725,0.742888,13.7788,915644,true,false,0,NaN,NaN,NaN,NaN,0,124.468,903.326,915644,output/glibc/default[s=minisat]/sat_gauss_bench/ndhf_xits_19_UNKNOWN.cnf.gz/0,TLE
158,178.359,23.5728,23.3858,0.187009,13.2165,407484,false,false,20,140737731181078,58640376649,325661164,178.162817973,20,23.5728,178.359,407484,output/glibc/default[s=minisat]/sat_gauss_bench/simon-s03-fifo8-400.cnf.gz/0,OK
159,902.49,118.688,118.164,0.524589,13.1512,666132,true,false,0,140738367857133,295646685573,1743206404,902.161136522,0,118.688,902.49,666132,output/glibc/default[s=minisat]/sat_gauss_bench/manol-pipe-f7idw.cnf.gz/0,TLE
160,872.265,117.482,116.325,1.15767,13.4687,1332072,false,false,10,281475322619861,292610397423,1716175351,871.754196111,10,117.482,872.265,1332072,output/glibc/default[s=minisat]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-18-step16.cnf.gz/0,OK
161,903.128,120.069,118.771,1.29811,13.2948,588144,true,false,0,140738399026791,299106614676,1008036884,902.640060305,0,120.069,903.128,588144,output/glibc/default[s=minisat]/sat_gauss_bench/minxor128.cnf.gz/0,TLE
162,902.619,120.57,119.892,0.677862,13.3578,781380,true,false,0,NaN,NaN,NaN,NaN,0,120.57,902.619,781380,output/glibc/default[s=minisat]/sat_gauss_bench/q_query_3_L200_coli.sat.cnf.gz/0,TLE
163,903.542,112.79,110.247,2.54276,12.4831,2978264,true,false,0,562950211214866,280688446583,1274948005,902.600217051,0,112.79,903.542,2978264,output/glibc/default[s=minisat]/sat_gauss_bench/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf.gz/0,TLE
164,270.907,35.5053,35.2526,0.252772,13.1061,499640,false,false,20,140737691354859,88420140008,475407077,270.597742008,20,35.5053,270.907,499640,output/glibc/default[s=minisat]/sat_gauss_bench/UTI-10-10p0.cnf.gz/0,OK
165,902.719,66.836,66.585,0.251001,7.40385,477388,true,false,0,NaN,NaN,NaN,NaN,0,66.836,902.719,477388,output/glibc/default[s=minisat]/sat_gauss_bench/ibm-2002-18r-k90.cnf.gz/0,TLE
166,902.342,67.2119,67.1261,0.085806,7.44861,336292,true,false,0,171440288,167460973755,364152404,902.086213719,0,67.2119,902.342,336292,output/glibc/default[s=minisat]/sat_gauss_bench/rpoc_xits_07_UNSAT.cnf.gz/0,TLE
167,729.516,94.0098,93.7319,0.277912,12.8866,500968,false,false,10,140737571136039,234209299263,1101565472,729.283049599,10,94.0098,729.516,500968,output/glibc/default[s=minisat]/sat_gauss_bench/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf.gz/0,OK
168,5.59798,0.653169,0.571381,0.081788,11.6679,324856,false,false,20,2049299,1498579002,4713064,4.973935370,20,0.653169,5.59798,324856,output/glibc/default[s=minisat]/sat_gauss_bench/een-tip-uns-nusmv-t5.B.cnf.gz/0,OK
169,903.68,67.3167,67.0616,0.255148,7.44918,459156,true,false,143,140737609837924,167656469283,1077315409,903.475080553,143,67.3167,903.68,459156,output/glibc/default[s=minisat]/sat_gauss_bench/traffic_3_uc_sat.cnf.gz/0,TLE
170,800.23,57.8304,57.4094,0.421038,7.22672,689768,false,false,20,617089048,144079218991,779735500,800.178854439,20,57.8304,800.23,689768,output/glibc/default[s=minisat]/sat_gauss_bench/6pipe_6_ooo.shuffled-as.sat03-413.cnf.gz/0,OK
171,680.473,48.7697,48.6638,0.105862,7.16702,333916,false,false,20,140737711693912,121412456127,348148321,679.973396026,20,48.7697,680.473,333916,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE07-06.cnf.gz/0,OK
172,902.654,67.2528,67.1032,0.149537,7.45056,412560,true,false,0,140737671209374,167512812877,919647730,902.393656276,0,67.2528,902.654,412560,output/glibc/default[s=minisat]/sat_gauss_bench/palac-sn7-ipc5-h16.cnf.gz/0,TLE
173,902.962,66.8395,66.5376,0.301919,7.40226,538644,true,false,0,NaN,NaN,NaN,NaN,0,66.8395,902.962,538644,output/glibc/default[s=minisat]/sat_gauss_bench/aaai10-planning-ipc5-pathways-17-step20.cnf.gz/0,TLE
174,902.836,67.2981,67.1368,0.161332,7.45407,416712,true,false,0,281475321930771,167660732578,752666110,902.570418725,0,67.2981,902.836,416712,output/glibc/default[s=minisat]/sat_gauss_bench/post-c32s-gcdm16-22.cnf.gz/0,TLE
175,903.392,66.9776,66.7027,0.274881,7.41402,480208,true,false,0,635707658,166807077774,998413204,903.137101685,0,66.9776,903.392,480208,output/glibc/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf.gz/0,TLE
176,1.44196,0.141602,0.104857,0.036745,9.82013,186384,false,false,10,107420,277663567,358418,1.167262485,10,0.141602,1.44196,186384,output/glibc/default[s=minisat]/sat_gauss_bench/dp10s10.shuffled.cnf.gz/0,OK
177,903.637,67.3841,66.9891,0.394951,7.45698,475292,true,false,0,140737903013981,167818164921,812307411,903.375135139,0,67.3841,903.637,475292,output/glibc/default[s=minisat]/sat_gauss_bench/velev-vliw-uns-2.0-iq1.cnf.gz/0,TLE
178,905.502,68.1218,67.1861,0.935616,7.52309,942928,true,false,0,NaN,NaN,NaN,NaN,0,68.1218,905.502,942928,output/glibc/default[s=minisat]/sat_gauss_bench/velev-pipe-sat-1.0-b7.cnf.gz/0,TLE
179,725.206,91.9619,91.4646,0.497384,12.6808,600304,false,false,20,140737980699259,229038763554,1217877851,724.793676593,20,91.9619,725.206,600304,output/glibc/default[s=minisat]/sat_gauss_bench/q_query_3_L150_coli.sat.cnf.gz/0,OK
180,902.688,66.7956,66.5789,0.216755,7.39964,414732,true,false,0,281475101703986,166340703430,620028722,902.387515442,0,66.7956,902.688,414732,output/glibc/default[s=minisat]/sat_gauss_bench/k2fix_gr_rcs_w9.shuffled.cnf.gz/0,TLE
181,463.946,60.7446,60.6643,0.080295,13.093,327728,false,false,20,140737617214664,151275970338,383543184,463.817131568,20,60.7446,463.946,327728,output/glibc/default[s=minisat]/sat_gauss_bench/all.used-as.sat04-986.cnf.gz/0,OK
182,904.56,121.858,121.504,0.353838,13.4715,429712,true,false,0,140737684810351,303569546002,1185030680,904.109413405,0,121.858,904.56,429712,output/glibc/default[s=minisat]/sat_gauss_bench/maxxororand032.cnf.gz/0,TLE
183,907.082,68.6513,67.693,0.958375,7.56838,942904,true,false,0,140737638339656,169355973815,872710289,903.346908925,0,68.6513,907.082,942904,output/glibc/default[s=minisat]/sat_gauss_bench/velev-pipe-sat-1.0-b10.cnf.gz/0,TLE
184,880.966,63.8241,63.6041,0.219929,7.24478,433056,false,false,10,658185810,158945793629,838817176,880.564282316,10,63.8241,880.966,433056,output/glibc/default[s=minisat]/sat_gauss_bench/SAT_dat.k60.debugged.cnf.gz/0,OK
185,903.76,66.9531,66.7934,0.159697,7.40829,393804,true,false,0,NaN,NaN,NaN,NaN,0,66.9531,903.76,393804,output/glibc/default[s=minisat]/sat_gauss_bench/schup-l2s-guid-1-k56.cnf.gz/0,TLE
186,902.885,66.5035,66.0856,0.417839,7.36566,540164,true,false,0,281475521909325,165648748233,1292721012,902.498602614,0,66.5035,902.885,540164,output/glibc/default[s=minisat]/sat_gauss_bench/bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf.gz/0,TLE
187,598.916,43.1333,42.8693,0.263956,7.20189,416452,false,false,10,140737668209864,107360859050,486570879,598.433191715,10,43.1333,598.916,416452,output/glibc/default[s=minisat]/sat_gauss_bench/sha0_35_3.cnf.gz/0,OK
188,903.702,67.5417,66.8566,0.685026,7.47389,904536,true,false,0,NaN,NaN,NaN,NaN,0,67.5417,903.702,904536,output/glibc/default[s=minisat]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-12-step15.cnf.gz/0,TLE
189,903.248,67.7802,67.4809,0.299359,7.50405,524220,true,false,0,NaN,NaN,NaN,NaN,0,67.7802,903.248,524220,output/glibc/default[s=minisat]/sat_gauss_bench/manol-pipe-f9n.cnf.gz/0,TLE
190,2.8286,0.309674,0.266283,0.043391,10.9479,305156,false,false,20,207719,686645966,612125,2.693205960,20,0.309674,2.8286,305156,output/glibc/default[s=minisat]/sat_gauss_bench/minor032.cnf.gz/0,OK
191,74.607,5.53326,5.4352,0.098064,7.41655,345136,false,false,10,9276030,13717000227,71580297,74.375505472,10,5.53326,74.607,345136,output/glibc/default[s=minisat]/sat_gauss_bench/ndhf_xits_20_SAT.cnf.gz/0,OK
192,651.374,46.7171,46.4975,0.219573,7.17209,433584,false,false,20,140737624882041,116296790659,591513062,650.927821783,20,46.7171,651.374,433584,output/glibc/default[s=minisat]/sat_gauss_bench/uts-l06-ipc5-h30-unknown.cnf.gz/0,OK
193,588.995,78.999,78.9352,0.063811,13.4125,319136,false,false,10,281474987003686,196754733977,850396423,588.714560266,10,78.999,588.995,319136,output/glibc/default[s=minisat]/sat_gauss_bench/gss-17-s100.cnf.gz/0,OK
194,594.624,77.636,77.591,0.045001,13.0563,312768,false,false,10,281474994328446,193350668587,272721917,594.377195118,10,77.636,594.624,312768,output/glibc/default[s=minisat]/sat_gauss_bench/simon-s02b-r4b1k1.1.cnf.gz/0,OK
195,876.961,118.902,118.722,0.179683,13.5584,435144,false,false,20,140737851499681,296256895231,1506615476,876.748167799,20,118.902,876.961,435144,output/glibc/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-bobsm5378d2-tseitin.cnf.gz/0,OK
196,904.634,114.351,114.273,0.077698,12.6405,325640,true,false,0,422212629852522,284879474239,530412405,904.517084116,0,114.351,904.634,325640,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE07-02.cnf.gz/0,TLE
197,904.001,118.852,118.66,0.19129,13.1473,397316,true,false,0,422212523935451,296101150526,859937988,903.733100335,0,118.852,904.001,397316,output/glibc/default[s=minisat]/sat_gauss_bench/vmpc_29.renamed-as.sat05-1916.cnf.gz/0,TLE
198,911.643,116.483,115.45,1.033,12.7772,921500,true,false,1,422212529345464,287124906276,1469980331,904.192959589,1,116.483,911.643,921500,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-12-step16.cnf.gz/0,TLE
199,8.29473,0.898564,0.812235,0.086329,10.833,342916,false,false,20,2171745,2161465705,7405640,8.052808449,20,0.898564,8.29473,342916,output/glibc/default[s=mergesat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf.gz/0,OK
200,0.575224,0.033954,0.009469,0.024485,5.90274,0,false,false,10,45621,44017514,36664,0.368810779,10,0.033954,0.575224,0,output/glibc/default[s=mergesat]/sat_gauss_bench/bart17.shuffled.cnf.gz/0,OK
201,793.157,103.649,103.113,0.53656,13.068,637452,false,false,10,140737763829476,258195828514,1082477196,792.998968090,10,103.649,793.157,637452,output/glibc/default[s=mergesat]/sat_gauss_bench/ibm-2004-23-k100.cnf.gz/0,OK
202,99.5075,13.4077,13.306,0.101698,13.4741,344084,false,false,10,102258977,33293703918,104025934,98.991449923,10,13.4077,99.5075,344084,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE09-05.cnf.gz/0,OK
203,314.645,40.865,40.707,0.15801,12.9877,412420,false,false,20,281475284880055,101743644995,469606715,314.445409449,20,40.865,314.645,412420,output/glibc/default[s=mergesat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf.gz/0,OK
204,724.075,98.781,98.6817,0.099305,13.6424,365892,false,false,20,281475613895182,246087304140,1089518761,723.843176044,20,98.781,724.075,365892,output/glibc/default[s=mergesat]/sat_gauss_bench/q_query_3_l47_lambda.cnf.gz/0,OK
205,910.565,121.541,121.438,0.103546,13.3479,334252,true,false,0,140738075781667,300885467556,947952186,904.040874260,0,121.541,910.565,334252,output/glibc/default[s=mergesat]/sat_gauss_bench/eq.atree.braun.10.unsat.cnf.gz/0,TLE
206,910.666,118.306,118.05,0.256287,12.9912,457992,true,false,1,NaN,NaN,NaN,NaN,1,118.306,910.666,457992,output/glibc/default[s=mergesat]/sat_gauss_bench/mizh-md5-47-3.cnf.gz/0,TLE
207,627.621,81.0752,80.7757,0.299522,12.9179,506164,false,false,10,281475174444293,201986581948,930012681,627.543543346,10,81.0752,627.621,506164,output/glibc/default[s=mergesat]/sat_gauss_bench/SAT_dat.k90.debugged.cnf.gz/0,OK
208,0.864729,0.054453,0.023658,0.030795,6.29712,0,false,false,20,51545,74221271,64087,0.733537974,20,0.054453,0.864729,0,output/glibc/default[s=mergesat]/sat_gauss_bench/E15N15.cnf.gz/0,OK
209,911.004,119.702,118.091,1.6111,13.1396,2037984,true,false,1,140738436588094,295225011852,2156880521,903.750873686,1,119.702,911.004,2037984,output/glibc/default[s=mergesat]/sat_gauss_bench/aaai10-planning-ipc5-pipesworld-27-step13.cnf.gz/0,TLE
210,905.814,123.606,123.478,0.127522,13.6458,370400,true,false,0,422212597371992,307193604182,715036307,903.704452326,0,123.606,905.814,370400,output/glibc/default[s=mergesat]/sat_gauss_bench/maris-s03-gripper11.cnf.gz/0,TLE
211,904.104,124.611,124.523,0.087436,13.7828,335372,true,false,0,NaN,NaN,NaN,NaN,0,124.611,904.104,335372,output/glibc/default[s=mergesat]/sat_gauss_bench/aes_64_1_keyfind_1.cnf.gz/0,TLE
212,7.49699,0.840245,0.756891,0.083354,11.2078,339784,false,false,10,2622687,2018313847,6107712,7.143966874,10,0.840245,7.49699,339784,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE09-01.cnf.gz/0,OK
213,782.715,102.154,102.065,0.088654,13.0512,333120,false,false,20,140737725599081,254462481548,753087340,782.498970338,20,102.154,782.715,333120,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-21.cnf.gz/0,OK
214,910.417,119.698,119.546,0.152571,13.1476,415848,true,false,1,NaN,NaN,NaN,NaN,1,119.698,910.417,415848,output/glibc/default[s=mergesat]/sat_gauss_bench/mizh-sha0-36-4.cnf.gz/0,TLE
215,910.466,120.509,118.899,1.60998,13.236,1119016,true,false,1,140737709547345,298199155261,1287735397,902.950971116,1,120.509,910.466,1119016,output/glibc/default[s=mergesat]/sat_gauss_bench/12pipe_bug4_q0.used-as.sat04-723.cnf.gz/0,TLE
216,5.24958,0.626686,0.529055,0.097631,11.9378,366160,false,false,20,977889,1530039926,5138885,5.165308618,20,0.626686,5.24958,366160,output/glibc/default[s=mergesat]/sat_gauss_bench/dspam_dump_vc950.cnf.gz/0,OK
217,909.123,110.124,109.868,0.255449,12.1132,441584,true,false,0,NaN,NaN,NaN,NaN,0,110.124,909.123,441584,output/glibc/default[s=mergesat]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k95.debugged.cnf.gz/0,TLE
218,333.658,42.899,42.6919,0.207126,12.8572,453380,false,false,10,384712277,106844958206,451464325,333.484790556,10,42.899,333.658,453380,output/glibc/default[s=mergesat]/sat_gauss_bench/SAT_dat.k65.debugged.cnf.gz/0,OK
219,886.834,116.281,114.766,1.51521,13.112,1189556,false,false,10,562950099858331,289595854690,1164853721,885.825474503,10,116.281,886.834,1189556,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-11.cnf.gz/0,OK
220,48.7175,6.09397,6.03172,0.062248,12.5088,328104,false,false,20,28308354,15083195935,30991404,48.484025685,20,6.09397,48.7175,328104,output/glibc/default[s=mergesat]/sat_gauss_bench/minandmaxor016.cnf.gz/0,OK
221,908.249,119.983,119.898,0.084877,13.2104,350212,true,false,0,1261460231,297430352805,1129772297,904.028930672,0,119.983,908.249,350212,output/glibc/default[s=mergesat]/sat_gauss_bench/maxxor032.cnf.gz/0,TLE
222,686.139,86.8201,86.6934,0.126685,12.6534,341068,false,false,20,281475132673211,216254794199,710960639,685.732726969,20,86.8201,686.139,341068,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE07-04.cnf.gz/0,OK
223,904.626,121.358,121.175,0.183589,13.4153,393596,true,false,0,562950014329287,302238369988,1146807985,904.127119793,0,121.358,904.626,393596,output/glibc/default[s=mergesat]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k65.debugged.cnf.gz/0,TLE
224,907.62,126.27,126.158,0.111621,13.9122,344548,true,false,0,NaN,NaN,NaN,NaN,0,126.27,907.62,344548,output/glibc/default[s=mergesat]/sat_gauss_bench/sortnet-6-ipc5-h11-unsat.cnf.gz/0,TLE
225,248.477,31.2604,31.1352,0.125187,12.5808,367740,false,false,10,140737578472885,77775377233,327839631,247.941703052,10,31.2604,248.477,367740,output/glibc/default[s=mergesat]/sat_gauss_bench/AProVE09-20.cnf.gz/0,OK
226,911.056,117.436,117.228,0.20801,12.8901,407080,true,false,1,1236341693,289869931854,1254250716,904.014230659,1,117.436,911.056,407080,output/glibc/default[s=mergesat]/sat_gauss_bench/SAT_dat.k55.debugged.cnf.gz/0,TLE
227,911.291,115.943,114.434,1.50941,12.723,1942468,true,false,1,NaN,NaN,NaN,NaN,1,115.943,911.291,1942468,output/glibc/default[s=mergesat]/sat_gauss_bench/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf.gz/0,TLE
